,Result,Season,Team1,Team2,deltaSeed,deltaeFG,deltaPoss,deltaTO%,deltaFT%,deltaOR%,deltaAvgORtg,deltaAvgDRtg,deltaOrdinalRank
838,0,2015,1301,1257,4,-0.004542625189376981,-4.77500000000002,-0.02127658208286326,0.3285815502140534,-0.1749744562837542,-0.14654514130290885,-0.055129564570231215,41.0
839,1,2015,1277,1328,4,0.05353708791208789,-8.375,-0.03399759030020688,-0.06172161172161167,0.05525374258544408,0.1108874262091124,0.20436295657462367,6.277777777777779
840,1,2015,1246,1323,-2,-0.1819850362403554,3.4125000000000085,0.09808674636520551,0.301779869067103,0.02087609814541541,-0.29983969478199335,-0.4678744500661959,-23.166666666666668
841,0,2015,1112,1458,1,-0.14398356377366883,5.4750000000000085,0.04762499784123031,-0.014765053370750514,0.05363379153701739,-0.3033399175724153,-0.2067460234699774,0.6111111111111116
842,0,2015,1211,1181,1,-0.033218753870927875,2.9375,0.06293584232115157,-0.1673402081010776,0.11390039107430419,-0.03777770516790224,-0.11885573167431707,1.2222222222222223
843,0,2015,1257,1277,-3,-0.026834841595424597,13.662500000000023,0.07484409442585108,-0.006804880635032151,0.0339103441018625,-0.08524786334622014,-0.20916707971088044,-10.000000000000002
844,1,2015,1181,1277,-6,0.06533871724089124,-1.8125,0.0198838627698307,0.09765156341243292,-0.1243918656709356,0.03812095694569417,-0.07898697461721427,-14.444444444444446
845,0,2015,1246,1458,0,-0.24732375348124663,5.2250000000000085,0.0782028835953748,0.2041283056546701,0.14526796381635101,-0.340524161861555,-0.3863239653151137,-3.4999999999999996
846,1,2015,1181,1458,0,0.0,0.0,0.0,0.0,0.0,-0.005339296028248786,0.005339296028249452,0.5
847,0,2016,1192,1195,0,-0.050755082907885496,14.5625,0.03427899974388887,0.04757583047102443,0.0211251023751024,-0.06274322391385312,-0.05401051736381812,68.88888888888886
848,0,2016,1435,1455,0,-0.024231472249916952,9.299999999999997,-0.003490902021588166,0.03486208042539046,0.0831657778943381,-0.037215469120950306,0.08877676180929073,0.3888888888888893
849,1,2016,1221,1380,0,0.09028240700486578,-6.912499999999994,0.07955400553085898,-0.16711831821387513,-0.01792856100256479,0.00518533956843692,0.10289329904761457,55.72222222222223
850,0,2016,1409,1276,0,0.031071226681741115,3.8499999999999943,-0.02471846565863231,0.09389485585076313,0.008230205454763884,0.038630307914880646,0.22667456979580602,19.0
851,0,2016,1345,1114,-7,-0.002744182047460686,0.762500000000017,0.012646421266755997,-0.0014839441068950077,-0.01450045899632807,-0.11475020807395997,-0.026806746733181286,-64.44444444444444
852,1,2016,1139,1403,1,0.04903205314344555,1.3374999999999915,-0.024216813755474242,-0.08740058058063299,0.010182288199529599,0.116958525367584,0.023655308788107954,-20.666666666666664
853,1,2016,1163,1160,1,0.042349680009224955,-13.749999999999986,0.08021429383863027,-0.09395224642172481,-0.03437923011606145,-0.06937748036727664,-0.15748014030120838,-28.5
854,0,2016,1423,1181,9,0.04113024452007491,-2.375,0.026361967066429348,-0.059386000063966216,-0.07011476895197827,-0.017634649926318913,-0.04483706410522503,94.44444444444444
855,1,2016,1211,1371,5,-0.05414373877488632,-4.0625,0.04572562455635293,-0.09503420077190572,-0.012313834026951076,-0.16603408588751234,-0.12605835450416614,-18.66666666666667
856,0,2016,1151,1231,7,-0.0042702405909953445,3.812499999999993,0.07693247606052199,-0.03524508335829091,-0.11894736842105263,-0.2579530730015285,-0.19099547622731228,75.72222222222221
857,1,2016,1235,1233,-9,0.11096624163879598,-0.36249999999999716,0.06731933756267489,-0.23094118291129162,0.06580264475001318,0.07456299673037758,0.09527951075234498,-86.72222222222221
858,1,2016,1242,1122,-15,-0.0038946721607748813,-4.299999999999997,-0.01722768693665,-0.10387685761791166,-0.1008836125115195,0.16722350266820585,-0.31302000970533894,-241.94444444444446
859,0,2016,1392,1246,9,-0.01308223026973021,-6.575000000000003,-0.0022610409019469813,0.09660964035964043,-0.06190476190476191,-0.07797772187002905,0.04709483555742899,55.111111111111114
860,0,2016,1138,1274,11,0.01991983139472281,-1.3500000000000085,0.05107960223770015,-0.11151418511775663,0.028920304050325557,-0.09982841189453207,0.08221475595049743,141.11111111111111
861,1,2016,1314,1195,-15,0.04524850132150515,-11.049999999999997,-0.056616524625960646,0.0660266468788302,0.02670170170170172,0.22883566984953307,0.21982662565039934,-204.72222222222223
862,1,2016,1344,1425,1,0.026451943642096465,-5.762500000000003,-0.07862128969080656,0.0009027333730219911,0.07621082621082614,0.1864278086444473,0.24868001309179,9.888888888888893
863,0,2016,1201,1428,11,0.04667456959265737,11.424999999999997,-0.001921543978714635,-0.07977343885409166,0.16968866399606436,0.08906868302164694,0.15693124439172723,75.83333333333333
864,1,2016,1438,1214,-15,0.1353288126336868,-15.375,0.07889633316438552,0.05954009213327466,0.024969791445046408,0.11541137316796701,-0.013392588612531231,-235.5
865,0,2016,1112,1455,-5,0.04667456959265737,11.424999999999997,-0.001921543978714635,-0.07977343885409166,0.16968866399606436,0.10076673400345593,0.14523319340991847,-8.222222222222221
866,0,2016,1124,1463,-7,0.08699235034231884,-4.850000000000001,0.0040923332693906245,-0.09661823004635703,0.09290084828257539,0.09053807788221757,0.3563319265937719,-49.66666666666667
867,0,2016,1143,1218,-9,-0.009572883257093823,-5.174999999999997,0.047354229861813285,-0.22520965876229032,-0.008424397426955,-0.10595336581180881,-0.14750130220302116,-36.77777777777777
868,0,2016,1396,1234,3,0.06750841750841752,-3.1875,0.0646206048130965,0.023442760942760987,-0.1624105019582204,-0.13160343089334336,-0.05043550163807553,81.05555555555556
869,0,2016,1355,1268,7,-0.05300706788468901,3.075000000000003,-0.02992087359456222,-0.11019730539417322,-0.06060606060606061,-0.13120317547018745,0.07080523122227089,52.05555555555555
870,1,2016,1292,1277,13,0.1292707962105013,9.475000000000023,0.02810267466596239,0.0016668151579947998,-0.05754219802620131,-0.03228863943753624,0.30098424424288495,116.8888888888889
871,0,2016,1400,1320,-5,-0.07783677026926783,12.5625,0.020036405343861613,0.11203582820265567,-0.060317460317460325,-0.04436356248834605,-0.2385800069011732,-44.72222222222222
872,1,2016,1323,1276,-5,0.08273047770139258,1.4000000000000057,-0.04137241206853437,0.048409130971267395,0.1117739485333907,0.19726009741724893,0.2764905241461879,-8.777777777777782
873,0,2016,1167,1328,13,-0.008558187639365111,-5.4750000000000085,0.10409258924564554,0.022571731135513473,0.05496066637782365,-0.15678486921891388,-0.10479032014007994,133.05555555555557
874,1,2016,1332,1221,-15,-0.09026637474913324,-1.3375000000000057,-0.10321071610977262,-0.008164568509396064,0.020213999578325925,0.03287994395658855,-0.06283332223619165,-255.83333333333334
875,0,2016,1452,1372,-11,-0.009917001309150852,-0.6875,-0.03353825852561074,-0.05503108970519949,0.004431216931216897,0.17320515060338537,-0.08059969964624614,-79.0
876,1,2016,1386,1153,-1,-0.1523221707161127,8.574999999999989,-0.042249310791510286,-0.11988864023870416,-0.12074592074592078,-0.27633108579400134,-0.27300959909655553,33.5
877,0,2016,1173,1393,-3,-0.015972671119729998,2.2874999999999943,-0.006368028183570434,-0.0170814479638009,-0.1854199449252557,-0.11581903455821019,-0.1371566266988803,1.6666666666666643
878,1,2016,1401,1453,-11,-0.09150311706303393,-13.587500000000006,-0.05262207653210327,-0.08369471673558482,-0.067974778844344,-0.06796768616684845,-0.15159159938016253,-120.72222222222223
879,0,2016,1333,1433,-3,0.11287973567903142,-5.25,-0.02941343236141794,0.23071477296829407,-0.06931295464270426,0.13108696591855096,0.16602759556154612,16.22222222222222
880,0,2016,1421,1437,13,0.023710042329586956,11.75,0.02269503546099294,0.16895951929158756,-0.027320129265052784,-0.1302003848897142,0.13587414375496243,150.16666666666669
881,0,2016,1338,1458,3,0.018391767462133723,-4.487499999999997,-0.038220716723707165,0.24431186662307935,0.032500189264895174,0.14455479506127067,0.12883740599380444,-4.944444444444443
882,0,2016,1451,1462,13,0.09112910592006784,-8.412500000000001,0.06893165881892455,-0.19665864241909942,-0.15535714285714286,-0.171514568865345,0.12144431507285813,116.0
883,1,2016,1181,1463,-8,0.012100055269148424,7.349999999999994,-0.008718303120514581,0.08234388213103477,0.032948993550908745,-0.04500493747211087,0.16309541644717873,-61.833333333333336
884,1,2016,1211,1428,8,-0.08225907226160567,8.287500000000009,-0.000725784990228795,-0.14885990315194508,0.048175831220677756,-0.16959058843405017,-0.04594067273833469,-10.5
885,1,2016,1231,1246,1,0.08301400839726314,-11.42499999999999,-0.08361405848239446,-0.0249935206303131,0.02999999999999997,0.31714695112633073,0.2868054259019035,8.722222222222221
886,0,2016,1114,1235,8,-0.0687354312354313,-7.9125000000000085,-0.013674785032192854,0.1387945387945388,-0.007046581465186108,0.09812250498580699,-0.19636474525979475,57.888888888888886
887,1,2016,1242,1163,-8,-0.056049005483780945,0.2749999999999915,-0.03805279362164546,0.16042383121107914,0.040106951871657776,0.20082065159437912,-0.14928646325801842,-22.0
888,1,2016,1274,1455,-8,-0.021597176408860663,14.087500000000006,-0.07035803139570136,-0.016703620481838044,-0.023258789375528166,0.05862942739456556,-0.017525746999550895,-9.777777777777777
889,0,2016,1344,1314,8,-0.03640762463343106,-1.4375,0.07309839370007046,-0.24246334310850448,0.10754985754985757,-0.13202086764309118,-0.1245192045327348,40.05555555555556
890,0,2016,1139,1438,8,-0.009015094682761626,7.862499999999997,-0.10574065244611591,-0.19231376025824642,-0.0677339901477832,0.132104260540566,0.1422510690467651,31.27777777777778
891,0,2016,1218,1268,8,-0.03634086810804915,8.987499999999997,-0.028116245785778454,0.15039320777399312,-0.10299688057040995,-0.1897200299491273,0.09779417633598864,56.61111111111111
892,0,2016,1372,1323,8,0.012270714737507848,4.0874999999999915,0.07658435195474964,0.1524509803921569,0.022646733111849393,-0.048113200105999177,0.0054881243283080305,62.8888888888889
893,0,2016,1433,1328,8,-0.07249800779730353,-2.549999999999997,0.04616438866555761,0.0644669472134261,0.04952574525745257,-0.11147191699997472,-0.08801658737190532,35.11111111111111
894,0,2016,1386,1332,7,-0.1422401544325878,12.525000000000006,-0.051202771637048505,-0.08476970664994299,-0.1565311928215154,-0.287622659483618,-0.27552222200170573,36.94444444444444
895,0,2016,1292,1393,5,-0.014443909222954132,11.487500000000026,-0.02171324958923579,-0.20947100535482568,-0.2892210144927536,-0.16200875765689482,-0.2559182555326325,80.66666666666667
896,1,2016,1401,1320,-8,-0.22198956780923995,-0.38750000000000284,0.008341080645485333,0.08096870342771983,0.04610389610389615,-0.23120994787724491,-0.32351143374925906,-61.05555555555556
897,1,2016,1437,1234,-5,0.011360779743132654,-12.5625,0.07805023588863816,-0.05952911467617347,-0.017909223185841927,-0.02066889115904247,-0.26958788248110177,-9.833333333333334
898,1,2016,1458,1462,5,-0.09168586789554539,-0.7750000000000057,0.06590987427887096,-0.15316820276497695,-0.03563725490196079,-0.37332973555037263,-0.10115493864899472,28.27777777777778
899,1,2016,1242,1268,-4,-0.08825638915174189,2.075000000000003,0.001991310999267082,-0.09177730063756928,-0.05514277389277389,-0.08281641765101466,-0.24138383739216407,-12.666666666666666
900,0,2016,1401,1328,1,-0.0846031460785559,-6.887500000000003,0.05099153381852267,0.1381300135398496,0.007621511280047899,-0.1826463977779662,-0.18608625154657843,17.444444444444443
901,1,2016,1332,1181,-3,0.10801690192397384,-7.875,0.009971024807513107,-0.04954080056359428,0.035367472820586054,0.10504537525586022,0.21053849778386624,11.499999999999998
902,1,2016,1437,1274,-1,0.05158893191158326,-14.200000000000003,0.0877371560235078,-0.18323822066139892,0.16737200580126005,0.09868221157186707,-0.033852030596847715,-10.0
903,0,2016,1231,1314,4,0.01904921311190333,-3.4624999999999844,0.014148262015162769,-0.22653508390574742,0.1337037037037037,0.16911690176993566,0.006510252990751697,13.61111111111111
904,0,2016,1458,1323,1,-0.09111943164362529,3.4499999999999886,0.07857706223988237,0.048195084485407075,-0.040966712266301886,-0.26266797619519,-0.1739818424648958,14.222222222222225
905,0,2016,1211,1393,1,-0.07400027113141872,1.2750000000000057,-0.0036029111522110635,-0.20080343154113645,-0.22040989159891605,-0.2574310042514355,-0.26263721086638014,-15.555555555555557
906,0,2016,1235,1438,3,0.014373881932021493,9.75,-0.08354589084768266,-0.2870636340403782,-0.031188516102309216,0.08128891680386419,0.21833054139222496,13.611111111111112
907,0,2016,1332,1328,-1,0.02599549151273295,-11.100000000000009,0.009548098159682328,0.12457311422828665,0.0366968266456858,0.028545573622659637,0.1055639039678491,17.77777777777778
908,0,2016,1242,1437,-1,-0.06031814782867245,8.512500000000003,-0.025849818312660422,0.15884489775090258,-0.07006420689285137,0.011593541106156735,-0.11301580304433967,1.8888888888888888
909,0,2016,1323,1314,5,-0.04215053763440857,1.5375000000000085,0.0350293947070949,-0.2351075268817205,0.021533161068044815,-0.12327029174377135,-0.2206119928991881,21.333333333333332
910,1,2016,1393,1438,9,-0.04429522673708719,0.6375000000000028,-0.09382590905438562,0.0029546809779367744,0.10696839080459769,0.13509397855830585,0.2563788657018111,38.94444444444444
911,0,2016,1393,1314,9,-0.07515794241600693,0.7625000000000028,0.08224708148172977,-0.019971050454921535,0.18495370370370373,-0.12858228150591766,-0.12863127713201084,35.5
912,0,2016,1328,1437,0,-0.04314693652928947,16.825000000000003,-0.05870454177546611,0.058555501202560006,-0.051628442115623174,-0.10748013664119527,0.14419722055811568,1.8888888888888888
913,1,2016,1437,1314,1,-0.03690738578309738,-6.362499999999997,0.09674907994755394,-0.2718564199873499,0.060481197309841805,-0.06362810491421045,-0.3921885462991148,-3.8333333333333335
914,1,2017,1243,1448,0,0.07259852216748774,-15.475000000000023,0.029449772371774208,0.10436567430570431,0.09702577888061759,0.15185217494160652,0.16851390482214734,-11.277777777777779
915,0,2017,1309,1291,0,-0.03783739160546251,-2.6499999999999915,0.07659652850721904,0.1877584586790969,0.017679431094065223,-0.1169570577035488,-0.12657877362494285,-12.111111111111114
916,1,2017,1413,1300,0,0.14136292166952547,10.237500000000004,0.07638393769205432,-0.001122619518845902,-0.010194307608100694,0.08613901153958925,0.09681552917696856,54.888888888888886
917,1,2017,1425,1344,0,-0.04284750337381921,7.887500000000003,0.11060822152168465,-0.0887334887334888,-0.10102339181286554,-0.1957317370810462,-0.2700521291172958,-6.166666666666664
918,0,2017,1315,1112,13,0.036784000599790145,10.5,0.010626427926252596,-0.040748238116659175,-0.05529938338750301,0.016680684118027145,0.0470574480011684,154.22222222222223
919,0,2017,1457,1139,9,0.1000894068319152,15.962499999999999,0.10183693845498056,0.20077485920993132,0.01780303030303032,0.0435693957347254,0.053298282330439095,101.83333333333333
920,1,2017,1196,1190,-9,0.032787307032590196,8.125,0.005281532585918042,0.32142454283803823,-0.11684899184899175,0.02632489650317038,-0.044714561873335,-66.33333333333333
921,0,2017,1195,1199,11,0.03263878937351827,-10.1875,-0.016223615602182523,0.07665710900096623,-0.14950980392156868,-0.08221758278568658,-0.01401979100192019,78.94444444444444
922,0,2017,1355,1211,15,0.06298981191222564,-4.549999999999969,0.079976636868336,0.09952978056426331,0.10567043690568478,-0.19802132915428983,0.2871566483784278,195.33333333333334
923,0,2017,1305,1235,7,-0.09803629469122421,0.48749999999999716,-0.008510375260091851,0.21598049837486455,-0.06751568641812533,-0.10503469952152322,-0.15870717369821208,47.222222222222214
924,1,2017,1292,1278,7,0.06111992862298854,-0.23750000000001137,0.12341005133936372,0.07705403191939292,-0.0645954316686024,-0.0478380000190497,-0.15969875826684365,23.888888888888886
925,1,2017,1321,1435,-1,0.03723580627219447,-0.3374999999999986,0.008897445687727351,0.11448305737389303,-0.08689553340716138,0.011394940437424839,-0.03339947682214173,-23.72222222222222
926,1,2017,1323,1343,-7,-0.17691897654584232,4.237500000000004,0.0227985960788719,-0.05686025654042712,0.28795108911606393,-0.08252352631792559,-0.09054225356064483,-40.722222222222214
927,1,2017,1345,1436,-9,0.04209226565783941,-2.8499999999999943,-0.057791439919113674,-0.10040983606557374,-0.042485984436448854,0.08200218193013775,0.10582065924817485,-69.0
928,1,2017,1388,1433,-3,0.03465469279148525,-3.4624999999999986,-0.0052367621373204665,-0.21119980648282538,-0.06053571428571425,0.20912091234884378,-0.15743787891284733,-31.22222222222222
929,1,2017,1437,1291,-15,-0.05084569758936747,-3.424999999999997,0.06433013515218983,0.0019139420521430694,-0.06547324029390025,-0.036661286857312625,-0.31468254174067245,-236.05555555555554
930,1,2017,1438,1423,-7,0.023556648575305372,-2.9875000000000114,0.05289658018905019,-0.21730567939523165,-0.040454545454545465,-0.19755460433633387,-0.009343031994958784,-51.833333333333336
931,0,2017,1137,1452,9,-0.07330666582342532,7.912499999999994,-0.0545996729788987,-0.21056934201223354,-0.10328037397002915,-0.12228133826895626,-0.14068678896724907,105.77777777777777
932,1,2017,1458,1439,-1,-0.028298352574151364,1.8250000000000028,-0.042879952975807795,0.10403458359306503,0.15816198033465587,0.1644083731570829,0.09444540054015382,-30.388888888888886
933,0,2017,1268,1462,-5,0.06349206349206349,-9.087499999999991,-0.014510294724978418,-0.5944179894179895,0.05452704507209505,0.07317978113313783,0.03490331162599625,23.999999999999996
934,1,2017,1116,1371,-1,0.02697825370300888,-12.487499999999983,-0.030818831285146953,-0.12117223723850912,0.02941950522595682,0.10278980236309843,0.029443635211868102,-3.7222222222222214
935,1,2017,1124,1308,-11,-0.02671000565291115,4.875,0.0389414562674425,0.07857546636517804,0.00815602836879431,-0.11675166426608286,-0.07123678831400881,-99.0
936,0,2017,1243,1153,5,0.24304221981019175,-4.125,0.02951462522133405,0.2062748891897877,-0.042541825786506726,0.26463628734774425,0.362532410471502,11.444444444444443
937,1,2017,1181,1407,-13,0.06035902503293816,5.450000000000003,0.06346036572736827,0.030526538678712578,0.03464342674868992,0.030931763632904508,-0.01133197912967776,-187.77777777777777
938,1,2017,1242,1413,-15,-0.12739828339843035,1.0499999999999687,-0.0901698774039199,-0.11148578116547952,0.08116883116883117,0.02548279144023846,2.3617044893731176e-05,-220.16666666666666
939,1,2017,1246,1297,-13,-0.010054672339155246,19.35000000000001,0.005490391103763176,0.010722682489923918,0.025137332454405525,-0.0484626318716912,-0.03202830494942499,-175.44444444444446
940,1,2017,1257,1240,-13,-0.260931533006001,-2.5250000000000057,-0.008544405997693183,-0.014061647572285785,0.1459686535368027,-0.23876201460976532,-0.3510726643598614,-196.33333333333331
941,1,2017,1276,1329,-3,0.07215695573758629,-13.112499999999997,-0.01952590055775158,-0.03961844428091166,-0.14169637551990494,0.07152109805962237,0.0036640119741793153,-2.7222222222222214
942,1,2017,1277,1274,1,0.04108233108977888,7.525000000000006,-0.07507170012797384,0.3147329802493656,0.04150826017833692,0.14876220581330246,0.21627184381652498,14.833333333333332
943,0,2017,1411,1314,15,0.11025032841920895,-13.337500000000006,-0.019366247644626272,0.15314066073079352,0.02246004502596799,0.031333519063166726,0.3445873157051198,185.61111111111111
944,0,2017,1233,1332,11,-0.11305003259452412,6.0625,-0.011158120213343795,0.07629068495064256,0.2124458874458875,-0.07608514147293999,0.0532039652920373,97.61111111111111
945,0,2017,1166,1348,-5,0.04451548149370288,-3.5500000000000114,0.016745128419045324,-0.3913884764156997,-0.07466240984386147,-0.013212995216451251,-0.017059336587374352,-20.499999999999996
946,1,2017,1376,1266,-3,-0.20888355342136855,2.2250000000000085,0.038373520829963426,-0.16570391597499212,-0.147968936678614,-0.43585498538028944,-0.48936235406016215,-1.8888888888888928
947,0,2017,1245,1417,11,0.01588871949332249,-2.8125,-0.05716854288580739,0.03790648303558425,0.10346827090248134,0.17541499307112218,0.18522267174695628,148.55555555555557
948,0,2017,1374,1425,-5,-0.07699362041467306,-15.162499999999987,-0.0012320512687852836,-0.012081339712918637,0.11197110423116621,-0.09518147368688223,-0.07489402911903542,-26.666666666666668
949,1,2017,1455,1173,3,0.13173582241744447,-14.087500000000006,-0.07369877197002486,-0.07918975575170062,-0.03058389940742884,0.392077508028319,0.30997882689203304,-16.944444444444446
950,1,2017,1112,1388,-5,0.016581384015594502,5.575000000000003,-0.032060085307422936,0.2901072124756335,0.09653949545078577,-0.11049275649280932,0.32535863657542874,3.0000000000000018
951,0,2017,1292,1139,8,0.05533340348661825,6.474999999999987,0.1340996670945444,0.05948560103826861,-0.013005050505050492,-0.0838197922165389,-0.1574612709830503,48.05555555555556
952,0,2017,1438,1196,1,0.10209905660377361,-8.312500000000014,0.0029336641724901358,-0.34902964959568733,0.061531531531531486,0.11709431328265096,0.18234953558098888,-6.444444444444445
953,0,2017,1321,1211,7,-0.058658481432438125,-10.499999999999972,-0.03401125547107292,0.06653746848002823,-0.1068220801629764,-0.32742628262870666,0.10739147947420058,32.27777777777778
954,0,2017,1235,1345,1,0.02522068095838581,1.0,0.019671278506743717,-0.007061790668348056,0.11877938309826847,-0.027955208737559856,0.2157549127852263,12.38888888888889
955,0,2017,1323,1452,1,-0.11174040511727079,-7.412499999999994,-0.08896124236917854,-0.33168691797423144,0.10678153564395204,-0.00447875566113165,-0.026180696227716682,19.333333333333336
956,1,2017,1458,1437,7,0.02926324528850338,-2.2874999999999943,-0.03859973560983304,9.221088801480981e-05,0.17800155252716918,0.1303341005310268,0.2668286714493495,9.666666666666668
957,1,2017,1462,1199,8,0.012032770097286205,-6.487500000000011,-0.011056690934753088,0.34968766001024065,-0.11982938978620455,-0.010920272458339042,0.0724570359556973,2.1111111111111107
958,0,2017,1425,1124,8,-0.01474492477661088,4.387500000000003,0.06857925135692106,-0.07679908183017287,-0.06235402335626303,-0.12572222638958885,-0.10631061760873195,42.22222222222223
959,0,2017,1277,1242,8,0.10576223573209459,-3.4374999999999716,0.007989451367570344,0.16771206894588842,0.010217723453017524,0.07177868371377327,0.12244807481240882,37.77777777777778
960,0,2017,1455,1246,8,0.011174242424242475,-17.80000000000001,-0.009236972348377448,-0.025523618538324466,-0.20649928263988512,0.04159673790902274,-0.07874845216879578,15.61111111111111
961,1,2017,1276,1257,5,0.2580604883462819,-2.25,-0.01832365145228218,-0.1742878283388827,-0.0912003825920612,0.34732661529342046,0.36868998221695315,24.166666666666668
962,0,2017,1116,1314,7,0.056087815956596676,-11.024999999999991,-0.04101716236551395,0.036764520334777284,0.14877285302758048,0.11417929127416837,0.3642630824124413,41.0
963,0,2017,1348,1332,8,-0.05462200229149383,5.787499999999994,0.05116342621370254,0.39431242015987783,0.2192105700170216,-0.07548579094047092,0.04729644815937162,24.999999999999996
964,1,2017,1376,1181,5,-0.06971765979118916,-7.937499999999986,0.031186252496198275,-0.18995149379399856,-0.05069798151292204,-0.19726199396214905,-0.1766841360329956,25.22222222222222
965,1,2017,1417,1153,-3,0.15050064497548932,11.662499999999994,-0.027615960022917746,0.025299132828337123,-0.09297928247396336,0.21697098659542025,0.21644863035590367,-5.388888888888889
966,1,2017,1211,1452,-3,-0.025633490073145193,1.5124999999999744,-0.01164537310371469,-0.2761157664174906,0.05465561079522385,0.22800930310642054,-0.24247554652465975,0.33333333333333304
967,0,2017,1345,1242,3,0.10275815396399218,-7.749999999999972,-0.010540270473430535,-0.13551628883380673,-0.047831812150697595,0.16572145517559544,-0.008458245554420873,6.777777777777777
968,0,2017,1276,1332,4,0.05230212241842447,-6.712500000000006,0.023272764452141964,-0.012803691007287704,0.14978991596638652,0.10095047758631415,0.20007265343161995,12.61111111111111
969,1,2017,1462,1112,9,0.07577972709551661,5.887499999999989,0.014797483842758447,0.3815594541910332,-0.09945523516157556,0.09503139402686744,0.16089147675846183,6.611111111111111
970,1,2017,1196,1458,-4,0.009781597311967039,7.174999999999997,0.05320838668194339,0.30216593434996125,-0.16479155108187363,-0.2049409218789784,-0.1304376327191491,-1.333333333333334
971,0,2017,1417,1246,1,-0.06729806834119584,-8.662500000000009,-0.014673710264244577,-0.011922255514471514,-0.11246841353548659,-0.08644962448764293,-0.14592288159602096,11.38888888888889
972,1,2017,1314,1139,-3,0.00788692648275191,18.6625,0.08763230708661852,-0.010003405828832745,0.030267864319588444,0.014979526282672628,-0.25430150440234245,-13.722222222222221
973,1,2017,1376,1124,4,-0.009378567707467367,-3.937499999999986,0.04104454222759338,-0.1952137790873748,-0.005595864518307847,-0.09536329231587215,-0.07473194178278852,22.333333333333332
974,1,2017,1211,1462,-10,-0.022161267850922983,2.78749999999998,0.0476761091859583,-0.5421734587251829,0.08337800075231905,0.10284910445031215,-0.36570912258641,-17.611111111111114
975,0,2017,1242,1332,-2,-0.15713463674767142,8.112499999999969,0.03209658240459065,0.04508785785939079,0.2121212121212121,-0.16577007710104552,-0.07790137806938247,-11.444444444444445
976,1,2017,1314,1246,-1,-0.06070710203774715,-5.637500000000003,0.04423942862373095,-0.024118824723663446,-0.1019845377498867,-0.05518604838532615,-0.34795022138883125,1.7222222222222223
977,1,2017,1376,1196,3,-0.06817055123936366,-6.7124999999999915,0.027858637228284494,-0.42818027758882005,0.06504407633439893,-0.11294885741020655,-0.12010106203698634,22.5
978,1,2017,1211,1376,-6,0.054636117769992,6.587499999999963,-0.007125494490486078,0.07745335974414036,0.03403304957199521,0.3199302756518375,-0.0699001105512509,-25.888888888888886
979,1,2017,1314,1332,-2,-0.13635183160196834,10.299999999999997,0.0726826479057184,0.09853955503217399,0.18097132752305162,-0.12034739860928467,-0.2579270903714257,-12.666666666666668
980,0,2017,1211,1314,0,0.03204330893429902,-3.6875000000000284,0.01717472620461813,-0.032562209759095184,0.052050457328001454,0.1423366682889926,-0.007502808559811003,1.833333333333333
981,0,2018,1254,1347,0,-0.0025221322534653146,1.9000000000000057,0.002253046510716672,0.07262866109358507,0.0008838383838383757,-0.08574934723988425,-0.01524591156658861,106.16666666666663
982,1,2018,1382,1417,0,-0.04022424718056028,-10.237500000000011,0.10786766677796042,0.08507597506551112,0.09632203361568734,-0.16207409692409214,-0.09628884071740906,19.666666666666657
983,1,2018,1393,1113,0,0.04878618113912231,-1.0750000000000028,0.03272141293116834,0.09709915171742461,-0.023382126962689598,0.01345946056184033,0.061175555418757854,11.666666666666664
984,1,2018,1411,1300,0,0.045138888888888784,0.07500000000000284,0.034211582681526714,-0.04858869159716622,0.007049486461251142,0.04027831122939185,0.06765662286307883,-58.77777777777774
985,1,2018,1104,1439,1,-0.1015784915761298,-15.387500000000031,0.028261144697239116,-0.21141925432381148,0.011698699936308093,-0.15018489715262973,-0.17195449612236036,4.055555555555557
986,1,2018,1138,1112,9,-0.02852771051923597,-9.175000000000011,0.005892563629284198,-0.2265200430454668,0.10392512077294691,-0.09270430069234581,-0.0227542789694668,86.44444444444444
987,0,2018,1233,1181,13,-0.017270997983722614,-11.5,0.017448200654307494,0.04499609990139375,0.06454148366813073,-0.01589204226261809,-0.0064138960738540085,127.6111111111111
988,1,2018,1196,1382,-5,-0.029551393845080653,-5.824999999999996,-0.050435590072409914,-0.1617426417321778,0.021306818181818177,-0.03836943872568721,0.0038062911758437457,-44.94444444444444
989,0,2018,1422,1211,9,-0.03441398502974846,-3.9125000000000085,-0.018635700220600293,-0.24206846793053688,-0.17592592592592593,-0.3393687221881605,-0.05369207334443016,101.83333333333334
990,1,2018,1222,1361,-5,0.08966930469191636,6.525000000000006,0.022218313512763405,-0.08994095848250738,0.07560094656868849,0.18987471835794867,0.06736821620398947,-22.333333333333336
991,1,2018,1242,1335,-15,0.05137168483942672,-32.02499999999999,-0.012532758836386604,-0.4797537902376611,-0.06391948671360437,0.053559041695134146,0.0016103238731473013,-134.2777777777778
992,1,2018,1246,1172,-7,-0.04658341658341669,4.325000000000003,0.05737963552798428,0.13238511488511484,0.09906692406692402,-0.08069276088409905,-0.04857513974042149,-51.16666666666667
993,0,2018,1274,1260,-5,-0.06469573022228453,-6.037499999999994,-0.020023170918311545,-0.1741393172816456,0.11906275847808107,-0.03995326328467197,0.010574287614135813,-47.16666666666667
